date,NoGate,Gate15,Gate30,SmallCapGate30,HS300Gate
2023-08-17,3.0515020572908798,1.7224741421085932,3.0515020572908798,3.036176777152899,1.9471272850882306
2023-08-18,3.0319342540070435,1.7114287505140684,3.0319342540070435,3.0153850507296607,1.9471272850882306
2023-08-21,3.0162560714204574,1.702578923906176,3.0162560714204574,3.0014967399857757,1.9471272850882306
2023-08-22,2.97636163615418,1.680059806478087,2.97636163615418,2.9604572111186727,1.9471272850882306
2023-08-23,2.932049601532545,1.6550470972001685,2.932049601532545,2.916493213142975,1.9471272850882306
2023-08-24,2.9131177146681635,1.6443606598414557,2.9131177146681635,2.897934360290429,1.9471272850882306
2023-08-25,2.876490417340465,1.6236857360308867,2.876490417340465,2.8620268920801877,1.9471272850882306
2023-08-28,2.911355735833142,1.6433660798197858,2.911355735833142,2.8963022470156186,1.9471272850882306
2023-08-29,3.01202129179481,1.700188527876366,3.01202129179481,2.9947508712367332,1.9471272850882306
2023-08-30,3.0341059829379398,1.7126546212023093,3.0341059829379398,3.0168509403408796,1.9471272850882306
2023-08-31,3.0275712024284736,1.7089659491186655,3.0275712024284736,3.0090929025420827,1.9471272850882306
2023-09-01,3.0333184713630486,1.712210096407997,3.0333184713630486,3.0174450269285753,1.9471272850882306
2023-09-04,3.071629470768802,1.7338354155445448,3.071629470768802,3.055993693255669,1.9588394060835161
2023-09-05,3.064934650507611,1.7300564062011252,3.064934650507611,3.049934429378754,1.9588394060835161
2023-09-06,3.089463044299812,1.7439018905761323,3.089463044299812,3.0743263412379114,1.9588394060835161
2023-09-07,3.0428871511445728,1.7176113064312417,3.0428871511445728,3.0276323546879804,1.9588394060835161
2023-09-08,3.0526283435074033,1.723109894222848,3.0526283435074033,3.0359824070985937,1.9588394060835161
2023-09-11,3.069540726112315,1.7326563867932219,3.069540726112315,3.0531783498096683,1.9588394060835161
2023-09-12,3.0626153964341176,1.728747262344896,3.0626153964341176,3.0460870561743265,1.9588394060835161
2023-09-13,3.0358211777133257,1.7136227931365942,3.0358211777133257,3.0202380353723486,1.9588394060835161
2023-09-14,3.0131895122100043,1.7008479504884686,3.0131895122100043,2.9973722892432217,1.9588394060835161
2023-09-15,3.0216849303773023,1.7056433390691865,3.0216849303773023,3.0056188774953654,1.9588394060835161
2023-09-18,3.0636906004759266,1.729354180224922,3.0636906004759266,3.0455112663868444,1.9588394060835161
2023-09-19,3.029936173252333,1.7103008986007424,3.029936173252333,3.0136183868619577,1.9588394060835161
2023-09-20,3.014582747906549,1.7016343869437305,3.014582747906549,2.9988141909557964,1.9588394060835161
2023-09-21,2.9930062714982695,1.6894551643860132,2.9930062714982695,2.977587435981708,1.9588394060835161
2023-09-22,3.0385648228385573,1.715171492005088,3.0385648228385573,3.0215577966249767,1.9588394060835161
2023-09-25,3.024180770578324,1.7070521600787687,3.024180770578324,3.007265781390301,1.9588394060835161
2023-09-26,3.0085348758703856,1.6982205589332975,3.0085348758703856,2.9903956628213284,1.9588394060835161
2023-09-27,3.0221764287166812,1.7059207739732352,3.0221764287166812,3.0055033849634665,1.9588394060835161
2023-09-28,3.057503189499954,1.7258615869994816,3.057503189499954,3.039726232508777,1.9588394060835161
2023-10-09,3.0270217499727115,1.7086558009917427,3.0270217499727115,3.0077872422162315,1.9588394060835161
2023-10-10,3.0137838096756653,1.7011834121719616,3.0137838096756653,2.994750344506062,1.9569673657501931
2023-10-11,3.013692328230832,1.7011317738573712,3.013692328230832,2.9942936382409755,1.9569673657501931
2023-10-12,3.02615992631951,1.708169329434514,3.02615992631951,3.0064258026124238,1.9569673657501931
2023-10-13,2.990634863942041,1.688116581576854,2.990634863942041,2.9705920544294333,1.9569673657501931
2023-10-16,2.9844236075521193,1.6846105283870538,2.9844236075521193,2.9663910111608702,1.9569673657501931
2023-10-17,2.9879369401193525,1.6865936909037653,2.9879369401193525,2.970834736705605,1.9569673657501931
2023-10-18,2.933186285948061,1.655688718761192,2.933186285948061,2.917096149806294,1.9569673657501931
2023-10-19,2.915023114014321,1.6454361960995114,2.915023114014321,2.8982993350890953,1.9569673657501931
2023-10-20,2.900263171389212,1.6371046862288194,2.900263171389212,2.8839260568197367,1.9569673657501931
2023-10-23,2.826142215949115,1.5952658059865767,2.826142215949115,2.809356788874263,1.9569673657501931
2023-10-24,2.92372428671826,1.650347726456421,2.92372428671826,2.9066846059680955,1.9569673657501931
2023-10-25,2.9741444246389164,1.6788082623431257,2.9741444246389164,2.9568003864594563,1.9569673657501931
2023-10-26,2.9748412036662732,1.679201571551133,2.9748412036662732,2.956162020027458,1.9569673657501931
2023-10-27,3.0260580529355425,1.7081118252066432,3.0260580529355425,3.0072046205003993,1.9569673657501931
2023-10-30,3.0504770504222676,1.7218955589080847,3.0504770504222676,3.032178853799729,1.9569673657501931
2023-10-31,3.052115424633274,1.7228203681202605,3.052115424633274,3.0349246422423866,1.9569673657501931
2023-11-01,3.07565813341128,1.7361094652088302,3.07565813341128,3.0579152290255647,1.9569673657501931
