universe,config,date,asset,weight
CORE20Y,regime开(MA关),2004-11-30,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-01,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-02,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-03,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-06,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-07,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-08,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-09,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-10,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-13,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-14,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-15,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-16,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-17,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-20,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-21,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-22,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-23,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-24,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-27,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-28,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-29,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-30,上证国债指,1.0
CORE20Y,regime开(MA关),2004-12-31,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-05,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-06,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-19,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-26,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-01-31,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-03,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-16,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-02-22,沪深300,1.0
CORE20Y,regime开(MA关),2005-02-23,沪深300,1.0
CORE20Y,regime开(MA关),2005-02-24,沪深300,1.0
CORE20Y,regime开(MA关),2005-02-25,沪深300,1.0
CORE20Y,regime开(MA关),2005-02-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-03,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-08,上证综指,1.0
CORE20Y,regime开(MA关),2005-03-09,中证500,1.0
CORE20Y,regime开(MA关),2005-03-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-16,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-22,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-23,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-30,上证国债指,1.0
CORE20Y,regime开(MA关),2005-03-31,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-05,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-06,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-08,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-19,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-22,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-26,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-04-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-09,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-16,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-19,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-23,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-26,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-30,上证国债指,1.0
CORE20Y,regime开(MA关),2005-05-31,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-03,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-06,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-08,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-09,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-16,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-22,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-23,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-06-30,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-05,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-06,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-08,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-19,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-22,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-26,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-07-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-03,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-05,上证国债指,1.0
CORE20Y,regime开(MA关),2005-08-08,上证综指,1.0
CORE20Y,regime开(MA关),2005-08-09,上证综指,1.0
CORE20Y,regime开(MA关),2005-08-10,中证500,1.0
CORE20Y,regime开(MA关),2005-08-11,上证综指,1.0
CORE20Y,regime开(MA关),2005-08-12,中证500,1.0
CORE20Y,regime开(MA关),2005-08-15,中证500,1.0
CORE20Y,regime开(MA关),2005-08-16,中证500,1.0
CORE20Y,regime开(MA关),2005-08-17,中证500,1.0
CORE20Y,regime开(MA关),2005-08-18,中证500,1.0
CORE20Y,regime开(MA关),2005-08-19,中证500,1.0
CORE20Y,regime开(MA关),2005-08-22,中证500,1.0
CORE20Y,regime开(MA关),2005-08-23,中证500,1.0
CORE20Y,regime开(MA关),2005-08-24,中证500,1.0
CORE20Y,regime开(MA关),2005-08-25,中证500,1.0
CORE20Y,regime开(MA关),2005-08-26,中证500,1.0
CORE20Y,regime开(MA关),2005-08-29,中证500,1.0
CORE20Y,regime开(MA关),2005-08-30,中证500,1.0
CORE20Y,regime开(MA关),2005-08-31,中证500,1.0
CORE20Y,regime开(MA关),2005-09-01,中证500,1.0
CORE20Y,regime开(MA关),2005-09-02,中证500,1.0
CORE20Y,regime开(MA关),2005-09-05,中证500,1.0
CORE20Y,regime开(MA关),2005-09-06,中证500,1.0
CORE20Y,regime开(MA关),2005-09-07,中证500,1.0
CORE20Y,regime开(MA关),2005-09-08,中证500,1.0
CORE20Y,regime开(MA关),2005-09-09,中证500,1.0
CORE20Y,regime开(MA关),2005-09-12,中证500,1.0
CORE20Y,regime开(MA关),2005-09-13,中证500,1.0
CORE20Y,regime开(MA关),2005-09-14,中证500,1.0
CORE20Y,regime开(MA关),2005-09-15,中证500,1.0
CORE20Y,regime开(MA关),2005-09-16,中证500,1.0
CORE20Y,regime开(MA关),2005-09-19,中证500,1.0
CORE20Y,regime开(MA关),2005-09-20,中证500,1.0
CORE20Y,regime开(MA关),2005-09-21,中证500,1.0
CORE20Y,regime开(MA关),2005-09-22,中证500,1.0
CORE20Y,regime开(MA关),2005-09-23,中证500,1.0
CORE20Y,regime开(MA关),2005-09-26,中证500,1.0
CORE20Y,regime开(MA关),2005-09-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-09-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-09-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-09-30,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-11,中证500,1.0
CORE20Y,regime开(MA关),2005-10-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-19,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-20,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-26,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-27,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-10-31,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-03,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-04,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-08,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-09,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-10,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-11,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-14,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-16,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-17,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-18,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-21,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-22,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-23,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-24,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-25,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-28,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-29,上证国债指,1.0
CORE20Y,regime开(MA关),2005-11-30,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-01,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-02,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-05,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-06,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-07,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-08,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-09,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-12,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-13,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-14,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-15,上证国债指,1.0
CORE20Y,regime开(MA关),2005-12-16,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-19,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-20,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-21,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-22,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-23,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-26,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-27,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-28,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-29,沪深300,1.0
CORE20Y,regime开(MA关),2005-12-30,沪深300,1.0
CORE20Y,regime开(MA关),2006-01-04,沪深300,1.0
CORE20Y,regime开(MA关),2006-01-05,沪深300,1.0
CORE20Y,regime开(MA关),2006-01-06,沪深300,1.0
CORE20Y,regime开(MA关),2006-01-09,中证500,1.0
CORE20Y,regime开(MA关),2006-01-10,中证500,1.0
CORE20Y,regime开(MA关),2006-01-11,中证500,1.0
CORE20Y,regime开(MA关),2006-01-12,中证500,1.0
CORE20Y,regime开(MA关),2006-01-13,中证500,1.0
CORE20Y,regime开(MA关),2006-01-16,中证500,1.0
CORE20Y,regime开(MA关),2006-01-17,中证500,1.0
CORE20Y,regime开(MA关),2006-01-18,中证500,1.0
CORE20Y,regime开(MA关),2006-01-19,中证500,1.0
CORE20Y,regime开(MA关),2006-01-20,中证500,1.0
CORE20Y,regime开(MA关),2006-01-23,中证500,1.0
CORE20Y,regime开(MA关),2006-01-24,中证500,1.0
CORE20Y,regime开(MA关),2006-01-25,中证500,1.0
CORE20Y,regime开(MA关),2006-02-06,中证500,1.0
CORE20Y,regime开(MA关),2006-02-07,中证500,1.0
CORE20Y,regime开(MA关),2006-02-08,中证500,1.0
CORE20Y,regime开(MA关),2006-02-09,中证500,1.0
CORE20Y,regime开(MA关),2006-02-10,中证500,1.0
CORE20Y,regime开(MA关),2006-02-13,中证500,1.0
CORE20Y,regime开(MA关),2006-02-14,中证500,1.0
CORE20Y,regime开(MA关),2006-02-15,中证500,1.0
CORE20Y,regime开(MA关),2006-02-16,中证500,1.0
CORE20Y,regime开(MA关),2006-02-17,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-20,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-21,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-22,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-23,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-24,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-27,沪深300,1.0
CORE20Y,regime开(MA关),2006-02-28,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-01,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-02,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-03,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-06,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-07,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-08,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-09,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-10,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-13,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-14,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-15,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-16,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-17,沪深300,1.0
CORE20Y,regime开(MA关),2006-03-20,上证综指,1.0
CORE20Y,regime开(MA关),2006-03-21,上证国债指,1.0
CORE20Y,regime开(MA关),2006-03-22,中证500,1.0
CORE20Y,regime开(MA关),2006-03-23,中证500,1.0
CORE20Y,regime开(MA关),2006-03-24,中证500,1.0
CORE20Y,regime开(MA关),2006-03-27,中证500,1.0
CORE20Y,regime开(MA关),2006-03-28,中证500,1.0
CORE20Y,regime开(MA关),2006-03-29,中证500,1.0
CORE20Y,regime开(MA关),2006-03-30,中证500,1.0
CORE20Y,regime开(MA关),2006-03-31,中证500,1.0
CORE20Y,regime开(MA关),2006-04-03,中证500,1.0
CORE20Y,regime开(MA关),2006-04-04,中证500,1.0
CORE20Y,regime开(MA关),2006-04-05,中证500,1.0
CORE20Y,regime开(MA关),2006-04-06,中证500,1.0
CORE20Y,regime开(MA关),2006-04-07,中证500,1.0
CORE20Y,regime开(MA关),2006-04-10,中证500,1.0
CORE20Y,regime开(MA关),2006-04-11,中证500,1.0
CORE20Y,regime开(MA关),2006-04-12,中证500,1.0
CORE20Y,regime开(MA关),2006-04-13,中证500,1.0
CORE20Y,regime开(MA关),2006-04-14,中证500,1.0
CORE20Y,regime开(MA关),2006-04-17,中证500,1.0
CORE20Y,regime开(MA关),2006-04-18,中证500,1.0
CORE20Y,regime开(MA关),2006-04-19,中证500,1.0
CORE20Y,regime开(MA关),2006-04-20,中证500,1.0
CORE20Y,regime开(MA关),2006-04-21,中证500,1.0
CORE20Y,regime开(MA关),2006-04-24,中证500,1.0
CORE20Y,regime开(MA关),2006-04-25,中证500,1.0
CORE20Y,regime开(MA关),2006-04-26,中证500,1.0
CORE20Y,regime开(MA关),2006-04-27,中证500,1.0
CORE20Y,regime开(MA关),2006-04-28,中证500,1.0
CORE20Y,regime开(MA关),2006-05-08,中证500,1.0
CORE20Y,regime开(MA关),2006-05-09,中证500,1.0
CORE20Y,regime开(MA关),2006-05-10,中证500,1.0
CORE20Y,regime开(MA关),2006-05-11,中证500,1.0
CORE20Y,regime开(MA关),2006-05-12,中证500,1.0
CORE20Y,regime开(MA关),2006-05-15,中证500,1.0
CORE20Y,regime开(MA关),2006-05-16,中证500,1.0
CORE20Y,regime开(MA关),2006-05-17,中证500,1.0
CORE20Y,regime开(MA关),2006-05-18,中证500,1.0
CORE20Y,regime开(MA关),2006-05-19,中证500,1.0
CORE20Y,regime开(MA关),2006-05-22,中证500,1.0
CORE20Y,regime开(MA关),2006-05-23,中证500,1.0
CORE20Y,regime开(MA关),2006-05-24,中证500,1.0
CORE20Y,regime开(MA关),2006-05-25,中证500,1.0
CORE20Y,regime开(MA关),2006-05-26,中证500,1.0
CORE20Y,regime开(MA关),2006-05-29,中证500,1.0
CORE20Y,regime开(MA关),2006-05-30,中证500,1.0
CORE20Y,regime开(MA关),2006-05-31,中证500,1.0
CORE20Y,regime开(MA关),2006-06-01,中证500,1.0
CORE20Y,regime开(MA关),2006-06-02,中证500,1.0
CORE20Y,regime开(MA关),2006-06-05,中证500,1.0
CORE20Y,regime开(MA关),2006-06-06,中证500,1.0
CORE20Y,regime开(MA关),2006-06-07,中证500,1.0
CORE20Y,regime开(MA关),2006-06-08,中证500,1.0
CORE20Y,regime开(MA关),2006-06-09,中证500,1.0
CORE20Y,regime开(MA关),2006-06-12,中证500,1.0
CORE20Y,regime开(MA关),2006-06-13,中证500,1.0
CORE20Y,regime开(MA关),2006-06-14,中证500,1.0
CORE20Y,regime开(MA关),2006-06-15,中证500,1.0
CORE20Y,regime开(MA关),2006-06-16,中证500,1.0
CORE20Y,regime开(MA关),2006-06-19,中证500,1.0
CORE20Y,regime开(MA关),2006-06-20,中证500,1.0
CORE20Y,regime开(MA关),2006-06-21,中证500,1.0
CORE20Y,regime开(MA关),2006-06-22,中证500,1.0
CORE20Y,regime开(MA关),2006-06-23,中证500,1.0
CORE20Y,regime开(MA关),2006-06-26,中证500,1.0
CORE20Y,regime开(MA关),2006-06-27,中证500,1.0
CORE20Y,regime开(MA关),2006-06-28,中证500,1.0
CORE20Y,regime开(MA关),2006-06-29,中证500,1.0
CORE20Y,regime开(MA关),2006-06-30,中证500,1.0
CORE20Y,regime开(MA关),2006-07-03,中证500,1.0
CORE20Y,regime开(MA关),2006-07-04,中证500,1.0
CORE20Y,regime开(MA关),2006-07-05,中证500,1.0
CORE20Y,regime开(MA关),2006-07-06,中证500,1.0
CORE20Y,regime开(MA关),2006-07-07,中证500,1.0
CORE20Y,regime开(MA关),2006-07-10,中证500,1.0
CORE20Y,regime开(MA关),2006-07-11,中证500,1.0
CORE20Y,regime开(MA关),2006-07-12,中证500,1.0
CORE20Y,regime开(MA关),2006-07-13,中证500,1.0
CORE20Y,regime开(MA关),2006-07-14,中证500,1.0
CORE20Y,regime开(MA关),2006-07-17,中证500,1.0
